gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff	cell_type
POMGNT2	4.03550100446616e-7	-1.6685247037092257	0.016	0.04	0.01338858168251738	-0.024	Fib
CLTB	4.040184750672595e-7	-0.5622166241577884	0.076	0.123	0.01340412094730647	-0.047	Fib
AL138881.1	4.0444672163307265e-7	2.722287085722119	0.013	0.001	0.013418328883620451	0.012	Fib
AP000820.2	4.0715454601141765e-7	1.0411741275107236	0.023	0.006	0.013508166373020804	0.017	Fib
ZSWIM6	4.1147801186385784e-7	0.5651804859487137	0.454	0.396	0.013651605999607212	0.057999999999999996	Fib
INSC	4.125057155145159e-7	2.979925739128916	0.014	0.001	0.013685702123625096	0.013000000000000001	Fib
C19orf47	4.1731193035037564e-7	1.1027662216855125	0.053	0.024	0.013845157913234412	0.028999999999999998	Fib
AC024901.1	4.184803467732684e-7	1.4927260716712603	0.09	0.052	0.013883922464896725	0.038	Fib
SLC27A4	4.1967207849317193e-7	0.6779328134982439	0.179	0.122	0.013923460548167964	0.056999999999999995	Fib
TVP23C-CDRT4	4.209430336527286e-7	-0.29897224780530146	0.195	0.229	0.013965627027496577	-0.034	Fib
ECI2	4.2100229880477987e-7	-0.672151716070716	0.075	0.108	0.013967593267446182	-0.033	Fib
MDC1-AS1	4.2280134830870165e-7	-1.1699711319712385	0.037	0.063	0.014027280332837795	-0.026000000000000002	Fib
AC096711.3	4.2649184251556663e-7	1.604771493900527	0.022	0.005	0.014149719859138954	0.016999999999999998	Fib
AC083805.2	4.265937469419941e-7	-1.6344147302716747	0.027	0.043	0.014153100742294538	-0.015999999999999997	Fib
SLC46A2	4.2679359608920696e-7	1.756669913691268	0.019	0.003	0.01415973113745162	0.016	Fib
SALL4	4.274552188407045e-7	3.3404882187682743	0.013	0.001	0.014181681795478053	0.012	Fib
RNASE1	4.277876412989522e-7	0.536652274273389	0.113	0.072	0.014192710575375337	0.04100000000000001	Fib
CTSK	4.2905398649509753e-7	-1.035796521291495	0.04	0.061	0.01423472410994785	-0.020999999999999998	Fib
LINC01311	4.2915630637190644e-07	-4.877183620234833	0.002	0.015	0.01423811877650074	-0.013	Fib
AL592295.4	4.2959876054874546e-7	0.3787292682086081	0.083	0.052	0.014252798078725728	0.031000000000000007	Fib
FBN3	4.3093739208073895e-7	0.7178721152075336	0.04	0.017	0.014297209857062676	0.023	Fib
STYXL1	4.3258385202131794e-7	0.6546604816207342	0.16	0.108	0.014351834458511264	0.052000000000000005	Fib
TTC1	4.325940708861532e-7	-0.4410662246888909	0.148	0.179	0.014352173489789904	-0.031	Fib
RHD	4.332503873291978e-7	0.433864670536278	0.186	0.135	0.014373948100420794	0.05099999999999999	Fib
NEK3	4.3428553406322043e-7	0.6823356448172684	0.104	0.064	0.014408291163615463	0.039999999999999994	Fib
CASD1	4.353268315091292e-7	-0.4504595961436958	0.138	0.174	0.014442838288978379	-0.035999999999999976	Fib
AL353588.1	4.3680898210868694e-7	1.094277782611342	0.025	0.007	0.014492011599419907	0.018000000000000002	Fib
AC025575.2	4.370956637513905e-7	2.6086444219428486	0.018	0.003	0.014501522836279883	0.015	Fib
TGFB3	4.379452575085798e-7	-1.0179939148754107	0.045	0.074	0.014529709808362152	-0.028999999999999998	Fib
PTP4A3	4.3855851540035996e-7	-1.8650768689742447	0.012	0.033	0.014550055865437742	-0.021	Fib
C13orf42	4.3880953114230645e-7	2.9386713570536296	0.014	0.001	0.0145583838147083	0.013000000000000001	Fib
AGAP2	4.40019679756659e-7	3.6274772136165607	0.014	0.001	0.014598532915286677	0.013000000000000001	Fib
RNF17	4.4137743945872014e-7	2.1571688177770274	0.026	0.007	0.014643579308921958	0.019	Fib
AC009899.1	4.4172269091348e-7	3.3802999312644992	0.013	0.001	0.014655033716436526	0.012	Fib
GABRB3	4.4271162301012303e-7	-0.1684042523360283	0.059	0.042	0.014687843516606852	0.016999999999999994	Fib
RSL1D1	4.4343169646836163e-7	-0.8969045138047183	0.063	0.095	0.014711733393730834	-0.032	Fib
PRPF8	4.4689375916019604e-7	-0.3109630667677563	0.214	0.249	0.014826594247657823	-0.035	Fib
AC010616.2	4.498518687871174e-7	0.7727302331592942	0.027	0.008	0.014924735450750194	0.019	Fib
HACE1	4.499019994019108e-7	0.6301305013517077	0.148	0.098	0.014926398634157194	0.04999999999999999	Fib
TCP11L1	4.5128087089277207e-7	0.46091247809371705	0.151	0.105	0.0149721454536095	0.046	Fib
AC097713.1	4.541462583098298e-7	3.68822147035353	0.013	0.001	0.015067210411945222	0.012	Fib
FGL1	4.553807370901377e-7	3.2672175995938417	0.018	0.003	0.0151081667144395	0.015	Fib
CFAP52	4.6123456215104587e-7	0.8042130345633733	0.029	0.01	0.015302379068485248	0.019000000000000003	Fib
SCG2	4.6191671774088077e-7	5.032404187081159	0.016	0.002	0.0153250109444892	0.014	Fib
AC103876.1	4.624897614468913e-7	-0.29465266612185603	0.09	0.08	0.015344022815523512	0.009999999999999995	Fib
BCAS3	4.637449526166879e-7	0.2193763445320056	0.612	0.638	0.015385666292963856	-0.026000000000000023	Fib
FGR	4.6391321174720295e-7	1.6760387424980925	0.034	0.011	0.015391248626136953	0.023000000000000003	Fib
PRF1	4.642914728399926e-7	3.8164461174278426	0.013	0.001	0.015403798194412434	0.012	Fib
LRRC1	4.6583035990352937e-7	0.8262699109297003	0.086	0.048	0.015454853850519394	0.03799999999999999	Fib
IQCN	4.658353813901218e-7	0.6648785825792126	0.127	0.136	0.01545502044838007	-0.009000000000000008	Fib
MAN2B2	4.674282103809382e-7	0.20674813691289318	0.095	0.065	0.015507865735808387	0.03	Fib
NME4	4.6812490697803183e-7	-0.6661189657955314	0.086	0.113	0.015530980038810161	-0.02700000000000001	Fib
IARS	4.6881028584540225e-7	-0.26673161307763416	0.157	0.16	0.015553718853492911	-0.0030000000000000027	Fib
DVL1	4.6895305791339104e-7	-0.6170211916077804	0.045	0.082	0.015558455602392574	-0.037000000000000005	Fib
FRG1-DT	4.692526888324562e-7	0.6414253951901809	0.075	0.042	0.0155683964573944	0.032999999999999995	Fib
ELF4	4.694317263549001e-7	0.7036331265750282	0.061	0.032	0.01557433638527652	0.028999999999999998	Fib
SLC25A24	4.709206972215005e-7	0.41119964164582923	0.135	0.092	0.015623735971717723	0.04300000000000001	Fib
ERBB3	4.7129292902977635e-7	1.2966248749273208	0.03	0.01	0.01563608550642089	0.019999999999999997	Fib
ELF3-AS1	4.727788442924371e-7	-1.1976938978500025	0.031	0.045	0.015685383717090187	-0.013999999999999999	Fib
LNPK	4.728308069880307e-7	0.4911017301432008	0.146	0.103	0.015687107683441892	0.043	Fib
AC090559.1	4.734240730928961e-7	1.610472651447088	0.02	0.004	0.015706790473003013	0.016	Fib
AC011503.1	4.7358885594937133e-7	2.034127623046891	0.023	0.005	0.015712257473832293	0.018	Fib
ATP6V1H	4.757667848086311e-7	-0.35786289500492097	0.175	0.203	0.015784514619595954	-0.028000000000000025	Fib
CCDC88A	4.770672569167073e-7	0.36694237651854433	0.276	0.213	0.015827660382725598	0.06300000000000003	Fib
FAM193B	4.787649465466254e-7	0.70686568188824	0.209	0.149	0.01588398463157739	0.06	Fib
UBA7	4.791362863369977e-7	1.3379576964829636	0.049	0.021	0.01589630457180257	0.028	Fib
AC007100.1	4.81957331152097e-7	0.6539005688106823	0.056	0.028	0.01598989837563312	0.028	Fib
AC007192.1	4.824380220000038e-7	1.263177503165661	0.041	0.016	0.016005846255894126	0.025	Fib
AC093607.1	4.82465254600227e-7	1.1374493311797096	0.026	0.007	0.016006749751871732	0.019	Fib
ISLR	4.844708817172788e-7	-0.5883693366357052	0.129	0.163	0.01607329044273416	-0.034	Fib
KCNJ15	4.854686694989792e-7	2.2001046002004143	0.02	0.004	0.016106394047967633	0.016	Fib
AL158166.2	4.859354558622471e-7	-3.807018175550856	0.003	0.017	0.01612188061914177	-0.014000000000000002	Fib
MLX	4.860882607798087e-7	-1.0373857533882376	0.037	0.065	0.016126950227891713	-0.028000000000000004	Fib
ALOX15B	4.866332892032731e-7	1.5605883735237076	0.027	0.008	0.01614503263589699	0.019	Fib
SYNE2	4.867033875032884e-7	0.26849404672825483	0.478	0.4	0.0161473582871966	0.07799999999999996	Fib
LINC01707	4.909571641137345e-7	2.1947125108721535	0.017	0.003	0.01628848583380137	0.014000000000000002	Fib
ACADS	4.914950828973649e-7	0.6963226505706674	0.045	0.021	0.016306332365285878	0.023999999999999997	Fib
NDUFAF3	4.934394815659589e-7	-2.112809872984491	0.011	0.032	0.01637084167991382	-0.021	Fib
MYBPHL	4.951154073616879e-7	-2.7294448115982735	0.005	0.021	0.016426443870038717	-0.016	Fib
AL669918.1	4.95995535813583e-7	1.5637741250106023	0.029	0.008	0.016455643891687244	0.021	Fib
TTLL1	4.965435838533488e-7	0.13014150300944927	0.08	0.053	0.016473826481502554	0.027000000000000003	Fib
MTBP	4.973176755557869e-7	0.17214458732658322	0.073	0.047	0.01649950852191434	0.025999999999999995	Fib
TXNDC8	4.979810653762238e-7	2.3380668484527236	0.016	0.002	0.016521517805986978	0.014	Fib
ITGA5	5.009720033114431e-7	-0.9701434441382037	0.06	0.089	0.01662074815386375	-0.028999999999999998	Fib
AC066613.2	5.043344491861476e-7	1.0423777150213211	0.069	0.035	0.01673230402064882	0.034	Fib
LRRIQ3	5.047378563587178e-7	2.4433134793698565	0.019	0.003	0.01674568786041318	0.016	Fib
MARC1	5.066553435997483e-7	-0.7932526033383736	0.048	0.083	0.016809304334608848	-0.035	Fib
RAB5A	5.076493712195566e-7	0.7292812565008867	0.21	0.15	0.01684228318895123	0.06	Fib
SIGLEC9	5.078615960300187e-7	0.3121736788009457	0.034	0.015	0.01684932417148793	0.019000000000000003	Fib
AC005100.1	5.082105925594013e-7	2.4419553597275883	0.015	0.002	0.016860902829343254	0.013	Fib
CEP120	5.086037738972856e-7	-0.21199149796630468	0.121	0.11	0.016873947406590244	0.010999999999999996	Fib
NCBP3	5.086969392423269e-7	0.66613482712246	0.17	0.116	0.016877038353242682	0.054000000000000006	Fib
LINC01768	5.129284961876747e-7	1.9676948167408592	0.023	0.005	0.017017428718018483	0.018	Fib
HLA-DOB	5.140573747622424e-7	2.788640277321454	0.011	0	0.01705488152248692	0.011	Fib
RASGRP1	5.157245931774653e-7	-0.39772837997252175	0.086	0.079	0.017110194827848767	0.006999999999999992	Fib
AC026495.1	5.174386784176091e-7	1.6938899634929179	0.014	0.002	0.017167063033861018	0.012	Fib
TMX3	5.186300640963398e-7	0.3949083702361902	0.127	0.089	0.017206589636524265	0.038000000000000006	Fib
LAT2	5.220437990552516e-7	0.22725495521220473	0.064	0.038	0.017319847121256084	0.026000000000000002	Fib
ERAP1	5.223389409857075e-7	-0.47625753396809944	0.115	0.14	0.017329639045082817	-0.02500000000000001	Fib
FOXD2	5.235977260273441e-7	-1.5983031842144642	0.022	0.043	0.017371401756409194	-0.020999999999999998	Fib
AC007638.2	5.282658798463708e-7	-2.2653907798219404	0.003	0.019	0.017526277095663043	-0.016	Fib
LINC01163	5.288879211646944e-7	1.2920829128398283	0.017	0.003	0.017546914560481065	0.014000000000000002	Fib
PSMA8	5.290965241894412e-7	1.8267022893464286	0.02	0.004	0.01755383538303309	0.016	Fib
TENT4B	5.306669822581038e-7	-0.38994744082573657	0.172	0.226	0.01760593847037711	-0.05400000000000002	Fib
CCL28	5.346405512405217e-7	0.5324768936147355	0.06	0.034	0.01773776956850679	0.025999999999999995	Fib
PRICKLE2	5.350767898398547e-7	0.3510432300380397	0.339	0.272	0.01775224265651686	0.067	Fib
AL359232.1	5.354289984423744e-7	0.4153426855115987	0.13	0.087	0.017763927881322656	0.04300000000000001	Fib
HJV	5.361847445692482e-7	1.280540129639303	0.022	0.005	0.017789001270573947	0.016999999999999998	Fib
GNPTG	5.367046721158208e-7	-0.38730924054493215	0.153	0.196	0.01780625090678659	-0.04300000000000001	Fib
TP53	5.369044917939373e-7	-0.43276806794518174	0.094	0.096	0.01781288032424746	-0.0020000000000000018	Fib
TAB3	5.371868082162421e-7	0.30518053768981224	0.08	0.051	0.017822246736190265	0.029000000000000005	Fib
Z83844.1	5.384435098385316e-7	0.3873383723509636	0.067	0.04	0.01786394032591296	0.027000000000000003	Fib
HELZ2	5.390538444085848e-7	1.3579789705524954	0.044	0.018	0.017884189395943616	0.026	Fib
AP001267.3	5.393071756757211e-7	-1.0801763649878426	0.047	0.069	0.0178925941673934	-0.022000000000000006	Fib
DGKE	5.407186537492144e-7	0.6386914356367956	0.096	0.058	0.017939422775437686	0.038	Fib
AC009107.1	5.407462014314361e-7	2.9674907896804443	0.016	0.002	0.017940336724890756	0.014	Fib
AP005329.2	5.412324119915802e-7	0.1868826245943369	0.06	0.035	0.017956467732644657	0.024999999999999994	Fib
NDUFA1	5.41297231549387e-7	-1.0595055152652195	0.044	0.07	0.01795861825111401	-0.02600000000000001	Fib
DIO2-AS1	5.444584810045545e-7	-1.2941508436129001	0.03	0.057	0.018063499024288103	-0.027000000000000003	Fib
CAPZA1	5.457812651021825e-7	0.4980574852109527	0.269	0.203	0.018107385032295108	0.066	Fib
MDM4	5.497774275348998e-7	0.5575028518727371	0.38	0.307	0.01823996571332537	0.07300000000000001	Fib
CSNK1A1	5.503575119831117e-7	-0.17283780364535106	0.409	0.475	0.018259211175063697	-0.066	Fib
UGP2	5.512194520023336e-7	0.7656393036960192	0.177	0.122	0.018287807759081422	0.05499999999999999	Fib
IL32	5.529240118687778e-7	2.037678543400783	0.028	0.008	0.01834435994177044	0.02	Fib
AC004943.2	5.534462910947222e-7	0.33533086356601993	0.099	0.065	0.0183616875996496	0.034	Fib
AL163932.1	5.550549797246701e-7	2.0282138534748144	0.016	0.002	0.01841505906232538	0.014	Fib
AP000487.1	5.556180390043357e-7	-0.9050974288270421	0.056	0.079	0.018433739680046846	-0.023	Fib
AL590999.1	5.602885466425657e-7	0.5777669281383212	0.125	0.082	0.018588693111960403	0.043	Fib
CAPRIN1	5.614980731917775e-7	0.43019229856794733	0.186	0.135	0.018628821574283604	0.05099999999999999	Fib
MYO1H	5.617964360899282e-7	-0.1318170385159405	0.057	0.039	0.018638720360155545	0.018000000000000002	Fib
UBR3	5.635637105188008e-7	0.3397873087655541	0.487	0.491	0.018697353223882253	-0.0040000000000000036	Fib
NUFIP2	5.6515695460137e-7	0.723704045513128	0.317	0.26	0.018750212282809653	0.056999999999999995	Fib
VSIR	5.652602300135077e-7	-0.3661527295581324	0.11	0.113	0.018753638651158144	-0.0030000000000000027	Fib
SAMD9L	5.712832152897565e-7	0.8586746305095816	0.088	0.05	0.018953463233668248	0.03799999999999999	Fib
WRB	5.71495377448325e-7	-0.7686783726115944	0.07	0.105	0.01896050213760308	-0.03499999999999999	Fib
CASR	5.767745691074291e-7	1.1607116628275893	0.024	0.006	0.019135649879277173	0.018000000000000002	Fib
CACNB4	5.800797544758497e-7	-0.8485088126769587	0.063	0.079	0.019245306014245265	-0.016	Fib
LARP4	5.809849195250392e-7	-0.3033255938931517	0.223	0.271	0.019275336675082223	-0.048000000000000015	Fib
CSDE1	5.825964403276754e-7	-0.3885273441775837	0.173	0.2	0.019328802100751285	-0.027000000000000024	Fib
INAVA	5.847698692363699e-7	2.453747498000901	0.015	0.002	0.019400909951655044	0.013	Fib
GOLM1	5.86594724358369e-7	-0.6351400223588568	0.079	0.113	0.01946145317003761	-0.034	Fib
AC093459.1	5.905937890145766e-7	1.4034639088535732	0.024	0.006	0.019594130138136608	0.018000000000000002	Fib
TRIM56	5.914196501417027e-7	-0.2833203207052988	0.301	0.343	0.019621529732751268	-0.04200000000000004	Fib
ZNF346	5.918554870600329e-7	-0.34400570517443385	0.205	0.233	0.019635989494190712	-0.028000000000000025	Fib
MFAP4	5.92345685163375e-7	-1.4840632271134027	0.019	0.044	0.019652252796665295	-0.024999999999999998	Fib
MPLKIP	5.935931294739402e-7	0.5632904635691962	0.083	0.05	0.019693639256556913	0.033	Fib
DVL2	5.949905667237223e-7	-0.8493662171111411	0.039	0.074	0.019740002032192935	-0.034999999999999996	Fib
STX2	5.953762491758796e-7	0.8903390144925503	0.128	0.081	0.019752797818908156	0.047	Fib
EPHX4	5.954774241319106e-7	1.7386374680550114	0.014	0.002	0.019756154500424398	0.012	Fib
ZDHHC20	5.966734947107964e-7	0.6616409779810906	0.205	0.146	0.019795836534020093	0.059	Fib
AL929472.2	5.990463037581985e-7	-1.737710076924837	0.013	0.035	0.019874559219785752	-0.022000000000000006	Fib
IRAK1	6.021638733911867e-7	-0.8833124727733142	0.055	0.084	0.0199779908274994	-0.029000000000000005	Fib
RETSAT	6.068695984380715e-7	0.5604083883517297	0.085	0.053	0.020134112667379897	0.03200000000000001	Fib
BFAR	6.090056187083301e-7	0.2489812003987948	0.109	0.078	0.020204979411886266	0.031	Fib
CHIC2	6.090158390987848e-7	-0.4084539561453541	0.18	0.22	0.02020531849378038	-0.04000000000000001	Fib
BAMBI	6.093662397229095e-7	-1.368784021127746	0.02	0.045	0.020216943735286968	-0.024999999999999998	Fib
INTS12	6.110978067796211e-7	-0.5953009642111748	0.089	0.105	0.02027439193552749	-0.016	Fib
UPK2	6.164295721810241e-7	1.1803232901229448	0.033	0.011	0.020451283916249837	0.022000000000000002	Fib
SH3BP5-AS1	6.16448150368776e-7	-0.7987445779402502	0.052	0.089	0.020451900284784882	-0.037	Fib
CDC14A	6.184952212976198e-7	0.2611115497305889	0.199	0.154	0.02051981595699113	0.04500000000000001	Fib
TALDO1	6.203096539034632e-7	0.22056016716257387	0.083	0.054	0.0205800133875552	0.029000000000000005	Fib
GATAD2B	6.207724813298826e-7	0.4738410395123236	0.45	0.383	0.020595368613081512	0.067	Fib
SMG1	6.215364096348123e-7	0.5053560728271214	0.319	0.248	0.020620713462454168	0.07100000000000001	Fib
NBPF19	6.217612065510156e-7	0.27653217793006923	0.172	0.13	0.020628171549743043	0.04199999999999998	Fib
TNFAIP2	6.225161231840464e-7	0.5424030047456977	0.186	0.132	0.020653217418877108	0.05399999999999999	Fib
OGFOD1	6.228480509367444e-7	-0.7080575137044651	0.076	0.103	0.02066422978592837	-0.026999999999999996	Fib
PGM5-AS1	6.233592294774668e-7	-2.9454416329773894	0.002	0.015	0.020681189156373916	-0.013	Fib
VASH1	6.25730385274507e-7	-1.1538934129741811	0.043	0.066	0.02075985699225232	-0.023000000000000007	Fib
SMCHD1	6.266326980869786e-7	0.5323041840004726	0.402	0.331	0.02078979302443169	0.07100000000000001	Fib
PUS10	6.292192446708614e-7	-0.4799270333123864	0.083	0.079	0.02087560688044517	0.0040000000000000036	Fib
TSPAN9	6.300108692354127e-7	-0.38482479979881984	0.199	0.237	0.020901870608623287	-0.03799999999999998	Fib
CD19	6.307882054484043e-7	2.4772181494919003	0.013	0.001	0.02092766029216171	0.012	Fib
AC064807.2	6.319872368591389e-7	0.9689315376599845	0.017	0.003	0.02096744055727565	0.014000000000000002	Fib
FAM49B	6.324275524031809e-7	0.29839852650100823	0.291	0.235	0.020982048906080332	0.055999999999999994	Fib
NOD2	6.355778310508535e-7	2.563365562312895	0.017	0.003	0.021086565700774166	0.014000000000000002	Fib
STARD13	6.369294303627555e-7	-0.27967871779639664	0.316	0.367	0.02113140771114514	-0.05099999999999999	Fib
TSN	6.39435644450188e-7	0.25786030131497295	0.072	0.047	0.021214556375923888	0.024999999999999994	Fib
PPP1R21	6.4136855737854e-7	-0.33946915486776713	0.212	0.253	0.02127868462814782	-0.04100000000000001	Fib
HERPUD2	6.460500830269865e-7	0.5253200839389481	0.18	0.128	0.021434003604586332	0.05199999999999999	Fib
C3orf49	6.482676154239002e-7	-1.2268575328859415	0.039	0.058	0.021507574676918738	-0.019000000000000003	Fib
SLC2A10	6.490850402380422e-7	-0.5839360487310884	0.089	0.129	0.021534694379977525	-0.04000000000000001	Fib
ETV6	6.497733835574551e-7	0.5580318571593589	0.414	0.358	0.021557531546285688	0.055999999999999994	Fib
C11orf96	6.500026577195295e-7	-0.27633345337682225	0.05	0.084	0.02156513817516083	-0.034	Fib
PACSIN1	6.509311785220591e-7	1.9450125505114135	0.018	0.003	0.021595943709826357	0.015	Fib
NSL1	6.534662144737596e-7	0.5103309912853528	0.152	0.104	0.021680048597595925	0.048	Fib
B9D1	6.542752944858114e-7	-0.9639129687518246	0.053	0.084	0.021706891445155765	-0.031000000000000007	Fib
THOC3	6.549778590245996e-7	0.8175905389427789	0.06	0.03	0.02173020042885914	0.03	Fib
AC074351.1	6.549985872940752e-7	1.3651299305610531	0.029	0.009	0.021730888130655532	0.020000000000000004	Fib
VAMP8	6.579085213084221e-7	0.8226335430189127	0.047	0.021	0.02182743101144952	0.026	Fib
KCNC1	6.596464924382714e-7	-1.2611038091321234	0.037	0.057	0.02188509167962453	-0.020000000000000004	Fib
STON1-GTF2A1L	6.613776401851722e-7	-0.402903646394711	0.127	0.131	0.02194252596842346	-0.0040000000000000036	Fib
GSTM3	6.664251935789663e-7	-1.8630622073811023	0.012	0.034	0.022109988647369364	-0.022000000000000002	Fib
NAV2-AS4	6.674423088939313e-7	2.717782463473749	0.015	0.002	0.022143733482173956	0.013	Fib
LINC01146	6.679618629578143e-7	2.620640801991592	0.018	0.003	0.022160970727351407	0.015	Fib
AC005329.2	6.681939018014381e-7	-0.6214630541748516	0.047	0.042	0.022168669080066313	0.0049999999999999975	Fib
ZBTB1	6.723773870347983e-7	0.4049949086899812	0.254	0.193	0.0223074645696535	0.061	Fib
TRIM25	6.784392850051774e-7	0.4151745439456529	0.133	0.092	0.022508580158616773	0.04100000000000001	Fib
ANTXR1	6.816283447530929e-7	-0.1558592940594954	0.407	0.483	0.022614383593873365	-0.07600000000000001	Fib
EIF4B	6.817527748718572e-7	-0.3514459923338956	0.179	0.219	0.02261851181192361	-0.04000000000000001	Fib
FUCA1	6.832643368600581e-7	0.4656282424681297	0.064	0.036	0.022668660904006148	0.028000000000000004	Fib
AL606489.1	6.833917764627481e-7	-0.4969826266861878	0.124	0.169	0.022672888967704592	-0.04500000000000001	Fib
RNF168	6.855785544729645e-7	0.2057247316454789	0.164	0.128	0.022745439701749543	0.036000000000000004	Fib
ZFYVE27	6.861368548779518e-7	-0.5695482515088403	0.096	0.139	0.022763962434285807	-0.04300000000000001	Fib
APOD	6.878858649668916e-7	-0.8189422657730387	0.073	0.074	0.022821989342006563	-0.0010000000000000009	Fib
BTN3A2	6.963677828187604e-7	0.5325306145272073	0.113	0.073	0.023103393930578014	0.04000000000000001	Fib
KLRG1	6.965074238104015e-7	1.364396110998515	0.05	0.022	0.02310802679975769	0.028000000000000004	Fib
AC097634.4	6.968521183964607e-7	0.5191703538641006	0.164	0.114	0.023119462732039374	0.05	Fib
AJAP1	6.989895036689081e-7	-0.8138905245960331	0.035	0.028	0.023190374763223363	0.007000000000000003	Fib
ADAMTS20	7.036127877561379e-7	1.842391888070713	0.023	0.005	0.023343761459385385	0.018	Fib
SLC16A10	7.090241607355735e-7	0.6611506686621057	0.129	0.084	0.02352329458072412	0.045	Fib
PACRG	7.096638690171158e-7	-0.3085132367367591	0.062	0.05	0.02354451818238085	0.011999999999999997	Fib
ZDHHC15	7.098247599755646e-7	-1.0480832494525507	0.041	0.063	0.023549856061709305	-0.022	Fib
OXNAD1	7.139766008542776e-7	0.43477315617645523	0.292	0.23	0.023687601686542367	0.06199999999999997	Fib
PKD2L1	7.163407333939258e-7	1.9760624246260177	0.02	0.004	0.023766036511810276	0.016	Fib
MYLK3	7.178439829315312e-7	1.4036613129557178	0.031	0.01	0.02381590982171941	0.020999999999999998	Fib
MTCH2	7.192597406323126e-7	-0.6021081536800519	0.102	0.136	0.023862880414958237	-0.034000000000000016	Fib
RNFT2	7.208898171418041e-7	0.8558376439089153	0.058	0.028	0.023916961463313634	0.030000000000000002	Fib
AC004828.1	7.212698355090331e-7	1.138898156526429	0.033	0.011	0.02392956933268319	0.022000000000000002	Fib
FRMPD1	7.232610376830271e-7	1.405812173155967	0.027	0.008	0.02399563144720979	0.019	Fib
FRRS1	7.244803623013434e-7	-1.5456920991796523	0.024	0.042	0.024036084980071672	-0.018000000000000002	Fib
VHL	7.253114576253869e-7	0.6552078332363693	0.098	0.06	0.02406365822963746	0.038000000000000006	Fib
PABPN1	7.253900336695999e-7	0.6226032559044958	0.252	0.187	0.024066265147056315	0.065	Fib
ACKR3	7.346123039815385e-7	-0.6005307511217	0.047	0.042	0.0243722324091955	0.0049999999999999975	Fib
LINC02160	7.359713207356789e-7	2.913865951185252	0.013	0.001	0.024417320508047617	0.012	Fib
ZNF860	7.366463097699325e-7	2.916208661874321	0.012	0.001	0.024439714619237052	0.011	Fib
MPZL1	7.370777436308526e-7	-0.35394814488336723	0.187	0.238	0.024454028300440796	-0.05099999999999999	Fib
AC097104.1	7.373500188127713e-7	-0.7535718982311961	0.057	0.064	0.024463061574151315	-0.006999999999999999	Fib
BCAP29	7.383023217879053e-7	-0.5175618895144481	0.114	0.139	0.024494656129957337	-0.02500000000000001	Fib
AP002989.1	7.387663627825694e-7	-0.6368121316624344	0.121	0.143	0.024510051618037303	-0.021999999999999992	Fib
MTA1	7.400749012935593e-7	-0.5599459097947372	0.089	0.119	0.024553465000216417	-0.03	Fib
AL592287.1	7.411192789309503e-7	1.3233934999696952	0.037	0.013	0.02458811431709214	0.024	Fib
AC051619.4	7.432536039084205e-7	0.7514301568400046	0.039	0.016	0.024658924816869668	0.023	Fib
MKRN1	7.467106584693292e-7	0.2884661988799988	0.129	0.095	0.024773619516036936	0.034	Fib
LINC01446	7.509489571691437e-7	2.1628949958525707	0.016	0.002	0.024914233552000682	0.014	Fib
SPATA6	7.526665937899453e-7	0.5952302298722774	0.356	0.297	0.024971219582169017	0.059	Fib
ZBED3	7.530263595047486e-7	1.0054450388585479	0.052	0.024	0.024983155529289043	0.027999999999999997	Fib
AC005808.1	7.564711417536038e-7	1.7767991163706869	0.018	0.003	0.025097443069959313	0.015	Fib
TMEM181	7.568851560143834e-7	0.3029888698832601	0.176	0.132	0.025111178821089198	0.043999999999999984	Fib
TRIQK	7.608468127241647e-7	-0.6473523024206758	0.078	0.107	0.025242614705749615	-0.028999999999999998	Fib
AP001372.1	7.618161613277672e-7	1.0348367789347632	0.034	0.013	0.02527477478437133	0.021000000000000005	Fib
DCAF17	7.648596191609008e-7	0.18550086983422642	0.103	0.073	0.025375747584901208	0.03	Fib
MINK1	7.68606630730975e-7	-0.3165526803940397	0.196	0.248	0.025500062187761557	-0.05199999999999999	Fib
PPTC7	7.695120237607723e-7	-0.5434051240639691	0.115	0.146	0.02553010041231114	-0.030999999999999986	Fib
NLRP5	7.741480848724098e-7	1.1417314314576004	0.027	0.008	0.02568391101181194	0.019	Fib
MRFAP1	7.791715807461143e-7	-1.142991673392433	0.038	0.067	0.025850575534413833	-0.029000000000000005	Fib
SPPL2A	7.801148376094045e-7	0.5915992268945834	0.31	0.241	0.025881869967367212	0.069	Fib
NDUFC1	7.834974309467013e-7	-1.1132139712047593	0.047	0.079	0.02599409426651871	-0.032	Fib
ACSL5	7.83653663160183e-7	-0.39744576962016986	0.077	0.068	0.02599927758266539	0.008999999999999994	Fib
RAB3D	7.855992253745342e-7	-1.2268309285406374	0.03	0.057	0.026063825500250923	-0.027000000000000003	Fib
IRAK2	7.858800391099146e-7	0.5298138945544406	0.109	0.07	0.026073142057549636	0.03899999999999999	Fib
SHOC2	7.867163380779656e-7	0.39946895944572347	0.197	0.146	0.026100887948412664	0.05100000000000002	Fib
DDOST	7.931982768603697e-7	-0.9037940844476273	0.056	0.078	0.026315939231396485	-0.022	Fib
PRKAR1B	7.988052267626283e-7	-0.6199401838678609	0.076	0.115	0.02650196100830372	-0.03900000000000001	Fib
CASP6	8.122019109553715e-7	0.6768669539121364	0.056	0.028	0.026946422799766362	0.028	Fib
